,Australian Dollar,Bahraini Dinar,Canadian Dollar,Chinese Yuan,Danish Krone,Hongkong Dollar,Japnese Yen,Kuwaiti Dinar,Malaysian Ringgit,New Zealand Dollar,Norwegian Krone,Omani Rial,Qatari Rial,Singaporian Dollar,Swedish Krone,Swiss Franc,Saudi Arabian Rial,Thai Baht,Turkish Lira,UAE Dirham,UK Pound Sterling,U.S. Dollar,Euro, SDR,Year,Month
114,12.5956,25.0513,9.6548,5.0449,1.6323,,0.0331,33.7135,3.8868,10.5023,1.7692,28.685,2.4512,3.9722,2.2316,3.6601,2.8067,0.6182,0.665,2.5001,20.6682,9.9078,,11.6591,1975.0,Sep
115,12.5364,25.0513,9.6661,5.0747,1.645,,0.0328,33.7807,3.8592,10.427,1.7929,28.685,2.4786,3.9977,2.2555,3.7184,2.8067,0.6153,0.6642,2.5011,20.3684,9.9078,,11.669,1975.0,Oct
116,12.5369,25.0513,9.7739,5.0866,1.6428,,0.0327,33.8029,3.8579,10.425,1.7971,28.685,2.5152,4.0004,2.26,3.7372,2.8067,0.6146,0.654,2.5015,20.3141,9.9078,,11.674,1975.0,Nov
117,12.4471,25.0513,9.7729,5.039,1.6109,,0.0324,33.694,3.8284,10.3309,1.7824,28.685,2.4912,3.9719,2.2477,3.7582,2.8067,0.6101,0.654,2.4942,20.0296,9.9078,,11.595,1975.0,Dec
118,12.4721,25.0513,9.8448,5.039,1.6089,,0.0325,33.7166,3.8334,10.3576,1.7832,28.685,2.4926,3.987,2.2633,3.8085,2.8067,0.6114,0.654,2.4893,20.0926,9.9078,,11.6011,1976.0,Jan
119,12.4959,25.0513,9.9706,5.0778,1.6141,,0.0328,33.7579,3.8577,10.3794,1.7939,28.685,2.5015,3.9923,2.2653,3.8547,2.8067,0.6125,0.654,2.51,20.0814,9.9078,,11.5796,1976.0,Feb
120,12.3904,25.0513,10.0505,5.0519,1.6123,,0.033,33.7265,3.8722,10.1971,1.7863,28.685,2.4918,3.9837,2.2504,3.8646,2.8067,0.6074,0.6432,2.51,19.2666,9.9078,,11.4609,1976.0,Mar
121,12.2843,25.0513,10.0761,5.0439,1.6397,,0.0331,33.7996,3.8672,9.9732,1.8032,28.685,2.4979,3.9919,2.2507,3.9184,2.8067,0.6022,0.614,2.51,18.3076,9.9078,,11.4,1976.0,Apr
122,12.2424,25.0425,10.11,5.0332,1.6348,,0.0331,33.7505,3.8731,9.8791,1.805,28.685,2.5005,4.0027,2.2464,3.9829,2.8067,0.6001,0.6131,2.51,17.9311,9.9078,,11.3665,1976.0,May
123,12.1877,25.0418,10.1765,5.0352,1.6174,,0.0331,33.6711,3.8813,9.7671,1.7856,28.685,2.4988,4.0057,2.2274,4.0114,2.8067,0.5974,0.6131,2.51,17.4678,9.9078,,11.3236,1976.0,Jun
124,12.261,25.0418,10.1911,5.063,1.6079,,0.0336,33.6503,3.9295,9.8553,1.7742,28.685,2.5024,4.0059,2.2184,3.9896,2.8067,0.601,0.6131,2.51,17.6982,9.9078,,11.337,1976.0,Jul
125,12.3259,25.0418,10.0556,5.1105,1.6304,,0.0341,33.7913,3.9725,9.9207,1.799,28.685,2.5023,4.0236,2.247,3.997,2.8067,0.6042,0.6131,2.51,17.6625,9.9078,,11.37,1976.0,Aug
126,12.3347,25.0418,10.1618,5.1638,1.6529,,0.0344,33.9265,3.9409,9.8444,1.8241,28.685,2.4993,4.0266,2.2767,4.0061,2.8067,0.6046,0.6131,2.51,17.1382,9.9078,,11.4212,1976.0,Sep
127,12.2415,25.0418,10.1869,5.1936,1.6801,,0.0341,34.1706,3.9223,9.5967,1.8633,28.685,2.502,4.0348,2.3294,4.0453,2.8067,0.6001,0.5945,2.51,16.2441,9.9078,,11.4323,1976.0,Oct
128,11.971,25.0418,10.0515,5.2075,1.6783,,0.0336,34.2822,3.9149,9.5224,1.8808,28.685,2.5053,4.0353,2.3509,4.0597,2.8067,0.5868,0.5945,2.51,16.2086,9.9078,,11.4252,1976.0,Nov
129,10.4121,25.0418,9.7259,5.2333,1.6976,,0.0336,34.4083,3.9191,9.1588,1.9013,28.685,2.5035,4.0302,2.3812,4.0455,2.8067,0.5104,0.5945,2.4875,16.6138,9.9078,,11.4432,1976.0,Dec
130,10.7647,25.0418,9.801,5.2223,1.6833,,0.034,34.3447,3.9343,9.4312,1.8796,28.685,2.504,4.0302,2.3519,3.981,2.8067,0.5277,0.5945,2.5014,16.9754,9.9078,,11.456,1977.0,Jan
131,10.8136,25.0418,9.6389,5.1868,1.6744,,0.0348,34.279,3.9653,9.4511,1.874,28.685,2.5043,4.03,2.3333,3.9332,2.8067,0.5301,0.5945,2.5418,16.9425,9.9078,,11.438,1977.0,Feb
132,10.896,25.0418,9.4261,5.2116,1.6889,,0.0353,34.344,3.9792,9.4966,1.8866,28.685,2.5039,4.0253,2.3514,3.8821,2.8067,0.5341,0.5606,2.5418,17.013,9.9078,,11.4598,1977.0,Mar
133,10.9563,25.0418,9.4261,5.2433,1.6574,,0.036,34.4743,3.9957,9.5392,1.8754,28.685,2.5021,4.0215,2.2814,3.9237,2.8067,0.5371,0.5606,2.5418,17.0332,9.9078,,11.4887,1977.0,Apr
134,10.9366,25.0418,9.4495,5.2768,1.6497,,0.0357,34.5229,3.9907,9.5273,1.8791,28.685,2.5021,4.0217,2.2768,3.9323,2.8067,0.5361,0.5606,2.5418,17.0266,9.9078,,11.502,1977.0,May
135,10.979,25.0418,9.3691,5.2799,1.6395,,0.0363,34.4726,3.9925,9.5571,1.8742,28.685,2.5021,4.0205,2.2436,3.9797,2.8067,0.5382,0.5606,2.5418,17.034,9.9078,,11.5058,1977.0,Jun
136,11.1197,25.0418,9.3382,5.3451,1.6619,,0.0374,34.6304,4.0074,9.6353,1.8843,28.685,2.5021,4.0346,2.2779,4.1075,2.8067,0.5451,0.5606,2.5418,17.0598,9.9078,,11.6119,1977.0,Jul
137,10.9551,25.0418,9.2174,5.3651,1.6446,,0.0372,34.5701,4.0254,9.6145,1.8691,28.685,2.5021,4.049,2.2253,4.1178,2.8107,0.537,0.5606,2.5418,17.2397,9.9078,,11.5487,1977.0,Aug
138,10.9417,25.0418,9.2312,5.3602,1.604,,0.0371,34.553,4.0261,9.6096,1.8062,28.685,2.5021,4.0514,2.041,4.1698,2.8107,0.5364,0.5409,2.5418,17.2724,9.9078,,11.4965,1977.0,Sep
139,11.0875,25.0418,9.0169,5.4067,1.6209,,0.0388,34.6925,4.0702,9.7345,1.8062,28.685,2.5021,4.0955,2.0652,4.3486,2.813,0.5435,0.5096,2.5418,17.5391,9.9078,,11.6067,1977.0,Oct
140,11.1738,25.0418,8.9324,5.4888,1.6191,,0.0405,34.8161,4.1525,9.8575,1.817,28.685,2.5021,4.1572,2.0671,4.5062,2.8198,0.5477,0.5096,2.5418,18.025,9.9078,,11.7063,1977.0,Nov
141,11.2324,25.0418,9.0301,5.6445,1.6664,,0.0411,35.2111,4.1807,9.9716,1.888,28.685,2.5021,4.2121,2.086,4.7712,2.8268,0.5506,0.5096,2.5418,18.3629,9.9078,,11.8896,1977.0,Dec
142,11.285,25.0868,8.9981,5.8001,1.7158,,0.0411,35.3879,4.1851,10.1152,1.9243,28.685,2.5079,4.2417,2.1238,4.9851,2.8571,0.5532,0.5096,2.5428,19.1609,9.9078,,12.0168,1978.0,Jan
143,11.2623,25.5454,8.9003,5.907,1.7461,,0.0412,35.4819,4.2014,10.1598,1.8816,28.685,2.5478,4.2645,2.1344,5.2029,2.8619,0.5521,0.5096,2.553,19.2185,9.9078,,12.0605,1978.0,Feb
144,11.2824,25.5454,8.8022,5.9714,1.7701,,0.0428,35.7101,4.2075,10.1442,1.861,28.685,2.5478,4.2902,2.1512,5.2251,2.8677,0.5531,0.3924,2.5549,18.9021,9.9078,,12.1749,1978.0,Mar
145,11.3089,25.5454,8.6789,5.8546,1.7667,,0.0447,35.9026,4.1698,10.1152,1.8471,28.685,2.5545,4.2671,2.154,5.2083,2.8752,0.5544,0.3924,2.5549,18.3351,9.9078,,12.2033,1978.0,Apr
146,11.1811,25.5454,8.8549,5.7217,1.7382,,0.0438,35.6188,4.1267,9.9948,1.8182,28.685,2.5545,4.2397,2.1281,5.0475,2.876,0.5481,0.3924,2.5549,18.0062,9.9078,,12.047,1978.0,May
147,11.2825,25.5454,8.8336,5.7436,1.7555,,0.0462,35.9686,4.1593,10.1079,1.8337,28.685,2.5545,4.26,2.1494,5.26,2.876,0.5531,0.3924,2.5549,18.1873,9.9078,,12.1747,1978.0,Jun
148,11.3867,25.5454,8.8108,5.7771,1.7681,,0.0496,36.3051,4.2073,10.2883,1.8368,28.685,2.5545,4.3107,2.1825,5.5013,2.8892,0.5582,0.3924,2.5549,18.7747,9.9078,,12.3673,1978.0,Jul
149,11.4412,25.5454,8.6888,5.8467,1.8019,,0.0526,36.3621,4.3068,10.4071,1.8852,28.685,2.5545,4.4029,2.2284,5.9571,2.9535,0.5654,0.3924,2.5549,19.2387,9.9078,,12.5779,1978.0,Aug
150,11.4247,25.5356,8.4951,5.8494,1.8234,,0.0521,36.2845,4.3158,10.4734,1.9004,28.685,2.5629,4.4137,2.2408,6.3051,2.9798,0.5656,0.3924,2.5549,19.3965,9.9078,,12.6093,1978.0,Sep
151,11.5717,25.8116,8.3773,5.9783,1.9334,,0.0539,36.7418,4.4911,10.6301,2.0096,28.685,2.5702,4.5574,2.3096,6.4462,3.0011,0.5729,0.3924,2.5699,19.8742,9.9078,,13.1233,1978.0,Oct
152,11.3634,25.8116,8.448,6.0605,1.8815,,0.0518,36.3214,4.5066,10.4346,1.9571,28.685,2.5781,4.5233,2.2683,5.9342,2.9849,0.5618,0.3924,2.5815,19.4483,9.9078,,12.7213,1978.0,Nov
153,11.3073,25.8116,8.4,6.139,1.8867,,0.0505,36.2249,4.5091,10.4502,1.9442,28.685,2.5812,4.5505,2.2627,5.907,2.9624,0.5551,0.3924,2.5815,19.6425,9.9078,,12.715,1978.0,Dec
154,11.3085,25.8116,8.3273,6.2616,1.932,,0.0501,36.2618,4.4834,10.4944,1.9561,28.685,2.5812,4.5704,2.2803,5.9247,2.9818,0.5544,0.3924,2.5815,19.8649,9.9078,,12.7967,1979.0,Jan
155,11.2134,25.8116,8.2876,6.295,1.9247,,0.0494,36.1448,4.5076,10.4477,1.9447,28.685,2.5812,4.5622,2.2711,5.919,2.9523,0.5495,0.3924,2.5815,19.8568,9.9078,,12.7462,1979.0,Feb
156,11.1163,25.8116,8.4401,6.3043,1.9084,,0.0481,35.9996,4.5031,10.4497,1.9437,28.685,2.5812,4.5528,2.2694,5.8982,2.9531,0.5443,0.3924,2.5815,20.1889,9.9078,,12.7406,1979.0,Mar
157,10.9904,25.8116,8.6433,6.2596,1.879,,0.0459,35.7195,4.462,10.4072,1.9268,28.685,2.5812,4.4995,2.2575,5.7809,2.939,0.5381,0.3763,2.5815,20.5404,9.9078,,12.6503,1979.0,Apr
158,10.9569,25.8116,8.5737,6.2321,1.8385,,0.0454,35.589,4.4515,10.3487,1.9097,28.685,2.6235,4.4905,2.2555,5.739,2.9288,0.5366,0.3702,2.5815,20.3787,9.9078,,12.5799,1979.0,May
159,11.01,25.8116,8.4516,6.2807,1.8252,,0.0453,35.6803,4.5058,10.2585,1.9211,28.685,2.6346,4.519,2.2817,5.8315,2.9224,0.5392,0.3098,2.5839,20.8998,9.9078,,12.6428,1979.0,Jun
160,11.1756,25.9244,8.5162,6.4145,1.8897,,0.0458,36.0123,4.5978,10.11,1.9649,28.685,2.6467,4.5989,2.348,6.0208,2.9491,0.5472,0.2803,2.6073,22.3843,9.9078,,12.8995,1979.0,Jul
161,11.1802,26.0835,8.4639,6.4095,1.8794,,0.0455,35.9342,4.5935,10.0514,1.9696,28.685,2.6467,4.5972,2.3479,5.9844,2.9531,0.5474,0.2803,2.6073,22.1733,9.9078,,12.8713,1979.0,Aug
162,11.163,26.0835,8.5031,6.4638,1.9079,,0.0446,35.8524,4.5963,9.9504,1.9883,28.685,2.6467,4.6061,2.3634,6.1417,2.9531,0.5466,0.2803,2.6073,21.7604,9.9078,,12.9146,1979.0,Sep
163,11.0402,26.1123,8.43,6.4943,1.8939,,0.043,35.475,4.5702,9.7731,1.9944,28.685,2.6538,4.585,2.3531,6.0896,2.9553,0.5407,0.2803,2.6073,21.2674,9.9078,,12.8552,1979.0,Oct
164,10.8348,26.2111,8.3993,6.4935,1.8828,,0.0405,35.4924,4.519,9.6037,1.9725,28.685,2.6635,4.5324,2.3444,6.0149,2.9444,0.5305,0.2803,2.6192,21.0903,9.9078,,12.8092,1979.0,Nov
165,10.925,26.2806,8.4711,6.5758,1.8444,,0.0412,36.063,4.5442,9.7195,1.9905,28.685,2.6742,4.5645,2.3707,6.197,2.9444,0.5349,0.2803,2.6204,21.7909,9.9078,,12.9903,1979.0,Dec
166,10.995,26.2806,8.5126,6.633,1.8406,,0.0416,36.469,4.5432,9.7839,2.0175,28.685,2.6872,4.5999,2.3897,6.22,2.9519,0.5384,0.2284,2.6433,22.4298,9.9078,,13.0715,1980.0,Jan
167,10.9407,26.2806,8.5708,6.6025,1.8169,,0.0406,36.337,4.5476,9.7136,2.0293,28.685,2.6942,4.5944,2.3765,6.055,2.9531,0.5357,0.1401,2.6484,22.694,9.9078,,12.9993,1980.0,Feb
168,10.8034,26.2806,8.4458,6.3876,1.7163,,0.0399,35.9653,4.4574,9.4718,1.9631,28.685,2.6945,4.4773,2.2831,5.6346,2.9692,0.5289,0.1401,2.6508,21.8542,9.9078,,12.6436,1980.0,Mar
169,10.8159,26.2806,8.3568,6.4045,1.7008,,0.0394,36.0474,4.3351,9.4105,1.9585,28.685,2.6942,4.4229,2.2704,5.6432,2.9798,0.5295,0.1334,2.6554,21.937,9.9078,,12.5461,1980.0,Apr
170,11.1991,26.2806,8.4458,6.6473,1.7681,,0.0434,36.7219,4.5289,9.6829,2.0171,28.685,2.6955,4.5882,2.3513,5.9592,2.9798,0.5487,0.1329,2.6654,22.8063,9.9078,,12.9146,1980.0,May
171,11.4233,26.2806,8.6043,6.763,1.8046,,0.0454,37.0679,4.6229,9.7879,2.04,28.685,2.7154,4.6669,2.378,6.0665,2.9798,0.5597,0.1274,2.6771,23.155,9.9078,,13.0729,1980.0,Jun
172,11.48,26.2806,8.6013,6.8212,1.8311,,0.0448,37.1435,4.6227,9.779,2.0563,28.685,2.7219,4.6861,2.4014,6.1654,2.9868,0.5613,0.1258,2.682,23.5025,9.9078,,13.1425,1980.0,Jul
173,11.4654,26.2806,8.5478,6.7281,1.7897,,0.0441,37.0607,4.6016,9.685,2.0358,28.685,2.7219,4.6461,2.3729,5.9996,2.9888,0.5596,0.1228,2.6872,23.4725,9.9078,,13.0004,1980.0,Aug
174,11.5895,26.2806,8.5075,6.7487,1.7899,,0.0461,37.0916,4.666,9.7433,2.0477,28.685,2.7219,4.6868,2.385,6.0458,2.9888,0.5654,0.1226,2.6865,23.7977,9.9078,,13.0518,1980.0,Sep
175,11.6305,26.2806,8.4754,6.6931,1.7489,,0.0474,37.0395,4.6509,9.7212,2.0239,28.685,2.7219,4.7417,2.3643,5.9686,2.9888,0.5659,0.1193,2.6865,23.9356,9.9078,,12.9517,1980.0,Oct
176,11.5655,26.2806,8.354,6.5299,1.678,,0.0465,36.5969,4.5742,9.5922,1.9756,28.685,2.7219,4.7326,2.303,5.737,2.9888,0.5617,0.1125,2.6896,23.7613,9.9078,,12.7015,1980.0,Nov
177,11.569,26.2804,8.2786,6.4257,1.6374,,0.0472,36.3756,4.4876,9.454,1.9168,28.685,2.7219,4.707,2.2477,5.55,2.9839,0.5611,0.1104,2.6989,23.2036,9.9078,,12.5459,1980.0,Dec
178,11.6961,26.3505,8.321,6.3975,1.6052,,0.049,36.518,4.4606,9.5323,1.8922,28.685,2.7219,4.762,2.2293,5.4415,2.9798,0.5658,0.1093,2.6989,23.8263,9.9078,,12.5524,1981.0,Jan
179,11.5097,26.3505,8.2648,6.1516,1.4973,,0.0481,36.2246,4.3687,9.2718,1.829,28.685,2.7219,4.741,2.149,5.0898,2.974,0.5566,0.1029,2.6989,22.7395,9.9078,,12.1993,1981.0,Feb
180,11.5182,26.3505,8.3175,6.0859,1.4953,,0.0474,36.175,4.3423,9.1241,1.8357,28.685,2.7219,4.7277,2.1506,5.1482,2.9625,0.5572,0.1023,2.6989,22.0848,9.9078,,12.1606,1981.0,Mar
181,11.4277,26.3505,8.3203,5.9614,1.458,,0.0461,35.995,4.2793,8.9596,1.8094,28.685,2.7219,4.6963,2.1125,5.0283,2.9593,0.551,0.1011,2.6989,21.5769,9.9078,,11.9813,1981.0,Apr
182,11.299,26.3505,8.2503,5.7513,1.3767,,0.0449,35.7201,4.2399,8.7417,1.7481,28.685,2.7219,4.6132,2.025,4.8045,2.9421,0.5396,0.0963,2.6989,20.7049,9.9078,,11.6692,1981.0,May
183,11.2904,26.3505,8.2291,5.6278,1.3287,,0.0442,35.3602,4.2307,8.5078,1.6771,28.685,2.7219,4.6195,1.9627,4.7852,2.9175,0.5376,0.092,2.6989,19.5704,9.9078,,11.448,1981.0,Jun
184,11.318,26.3505,8.1781,5.6493,1.2954,,0.0427,35.0129,4.2134,8.3087,1.6248,28.685,2.7219,4.592,1.9124,4.7268,2.9098,0.5111,0.0868,2.6989,18.5821,9.9078,,11.2434,1981.0,Jul
185,11.2832,26.3505,8.1012,5.5191,1.2605,,0.0424,34.9388,4.1722,8.16,1.6022,28.685,2.7219,4.5677,1.8686,4.5707,2.9032,0.4906,0.0819,2.6989,18.0199,9.9078,,11.1112,1981.0,Aug
186,11.3745,26.3505,8.2517,5.6613,1.3395,,0.0431,34.9846,4.2084,8.1967,1.6586,28.685,2.7219,4.6167,1.8272,4.8874,2.9013,0.4945,0.0815,2.6989,17.9749,9.9078,,11.3199,1981.0,Sep
187,11.3353,26.3505,8.2373,5.66,1.3718,,0.0428,35.1114,4.3119,8.1719,1.6755,28.685,2.7219,4.7241,1.7894,5.2561,2.9013,0.4928,0.0788,2.6989,18.2557,9.9078,,11.4244,1981.0,Oct
188,11.3456,26.3505,8.3441,5.7119,1.3825,,0.0443,35.2778,4.3865,8.2354,1.7044,28.685,2.7219,4.8042,1.8069,5.5493,2.9013,0.4933,0.0771,2.6989,18.8423,9.9078,,11.543,1981.0,Nov
189,11.2441,26.3505,8.3603,5.7013,1.3532,,0.0453,35.2463,4.408,8.2224,1.7108,28.685,2.7219,4.8293,1.7874,5.4603,2.9013,0.4889,0.0754,2.6989,18.8798,9.9078,,11.5224,1981.0,Dec
190,11.4294,27.263,8.5959,5.799,1.3635,1.7666,0.0454,36.2836,4.5416,8.3429,1.7061,29.6783,2.8162,4.9769,1.8219,5.5324,2.9999,0.4457,0.0748,2.7937,19.2507,10.2509,,11.7751,1982.0,Jan
191,11.6102,28.4693,8.8161,5.89,1.3733,1.8174,0.0455,37.5895,4.6286,8.4997,1.7949,30.9915,2.9408,5.0766,1.8593,5.659,3.1291,0.4654,0.0744,2.9134,19.7831,10.7045,,12.1105,1982.0,Feb
192,11.8091,29.6077,9.1253,6.0572,1.3873,1.9087,0.0462,39.0764,4.7863,8.6611,1.8508,32.2308,3.0584,5.2517,1.9091,5.9056,3.1351,0.484,0.0764,3.0315,20.1067,11.1325,,12.5042,1982.0,Mar
193,12.2712,31.0347,9.5142,6.3011,1.4289,2.0023,0.0478,40.6759,4.9881,8.9394,1.9182,33.7842,3.2058,5.4725,1.9725,5.9584,3.4039,0.5073,0.0784,3.1779,20.6753,11.6691,,13.0017,1982.0,Apr
194,12.2776,30.8108,9.3976,6.4015,1.4775,2.0108,0.0489,40.5701,5.0571,8.9234,1.9424,33.5404,3.1827,5.5472,2.0023,5.9424,3.3777,0.5037,0.0771,3.1547,20.9207,11.5849,,13.1401,1982.0,May
195,12.3909,31.8775,9.4063,6.3184,1.4384,2.0416,0.0464,41.6496,5.1213,8.9947,1.9402,34.7016,3.2928,5.6088,1.9919,5.7831,3.4934,0.5211,0.0745,3.2677,21.1129,11.9859,,13.17,1982.0,Jun
196,12.3084,32.3665,9.6003,6.3266,1.4268,2.0601,0.0476,42.3962,5.1615,9.015,1.9172,35.2339,3.3434,5.6672,1.9926,5.8181,3.5389,0.5291,0.0729,3.3138,21.1417,12.1698,,13.2834,1982.0,Jul
197,12.0153,32.6287,9.8566,6.3282,1.4213,2.0229,0.0474,42.3923,5.2128,8.9829,1.8395,35.5194,3.3704,5.6814,1.9999,5.8163,3.5676,0.5334,0.0709,3.3429,21.1741,12.2684,,13.3212,1982.0,Aug
198,11.8586,32.8741,10.0167,6.3375,1.4076,2.0292,0.0472,42.4734,5.2378,8.9627,1.7981,35.7865,3.3958,5.708,1.9896,5.8008,3.5949,0.5374,0.0703,3.3669,21.1988,12.3607,,13.3394,1982.0,Sep
199,11.864,33.4136,10.2436,6.3382,1.4133,1.9198,0.0464,43.0789,5.2988,8.9843,1.7588,36.3738,3.4515,5.7159,1.7848,5.7922,3.6597,0.5462,0.0706,3.4285,21.3528,12.5635,,13.484,1982.0,Oct
200,11.7272,33.1059,10.3799,6.2423,1.4224,1.9115,0.0483,43.4397,5.2636,8.8516,1.7587,36.0388,3.4197,5.6282,1.6951,5.8042,3.7001,0.5412,0.0678,3.4729,20.7419,12.4478,,13.5731,1982.0,Nov
201,12.4376,34.2166,10.3907,6.632,1.5066,1.9637,0.0528,43.7152,5.4716,9.3079,1.8339,37.248,3.5345,5.977,1.7489,6.2484,3.9131,0.5594,0.0688,3.5377,20.7982,12.8654,,14.0691,1982.0,Dec
202,12.6269,34.1572,10.4577,6.6888,1.5292,1.9677,0.0552,44.4131,5.6253,9.356,1.8278,37.1832,3.5283,6.1829,1.7575,6.5241,3.7337,0.5584,0.068,3.4991,20.2786,12.8431,,14.1153,1983.0,Jan
203,12.4722,34.3044,10.505,6.5798,1.5187,1.9677,0.0545,44.2772,5.6657,9.2751,1.8131,37.3436,3.5435,6.229,1.7357,6.3969,3.7496,0.5608,0.0662,3.5121,19.762,12.8985,,14.0452,1983.0,Feb
204,11.3917,34.3219,10.5243,6.5243,1.4976,1.9393,0.0542,44.1823,5.6334,8.627,1.7992,37.3625,3.5453,6.1859,1.7265,6.2582,3.7505,0.5611,0.0649,3.5244,19.2467,12.905,,13.9979,1983.0,Mar
205,11.2577,34.5107,10.4854,6.5298,1.4932,1.9025,0.0543,44.2934,5.6273,8.5097,1.8095,37.5681,3.5648,6.1779,1.7259,6.2911,3.7434,0.5642,0.0626,3.5376,19.8601,12.976,,13.9748,1983.0,Apr
206,11.3919,34.4955,10.5036,6.5335,1.4705,1.8508,0.055,44.342,5.6371,8.598,1.8159,37.5515,3.5633,6.2011,1.7239,6.2805,3.742,0.5639,0.0614,3.5271,20.281,12.9703,,13.9658,1983.0,May
207,11.4368,34.675,10.5822,6.5533,1.4302,1.7929,0.0543,44.5521,5.6052,8.5658,1.7981,37.747,3.5818,6.1499,1.71,6.1741,3.778,0.5669,0.0598,3.5546,20.1984,13.0378,,13.9192,1983.0,Jun
208,11.6133,35.2867,10.7671,6.6713,1.4249,1.8487,0.0551,45.2791,5.6841,8.6838,1.8118,38.4129,3.645,6.2322,1.7256,6.2642,3.8458,0.5769,0.059,3.6133,20.2644,13.2678,,14.07,1983.0,Jul
209,11.7736,35.6029,10.8531,6.761,1.3927,1.8006,0.0548,45.7508,5.6882,8.7268,1.7942,38.7571,3.6777,6.2543,1.7041,6.1956,3.8568,0.582,0.0568,3.6455,20.1448,13.3867,,14.0394,1983.0,Aug
210,11.8838,35.6378,10.8758,6.7628,1.3968,1.6733,0.0553,45.9587,5.697,8.776,1.8036,38.795,3.6813,6.2555,1.6993,6.1996,3.8508,0.5826,0.0549,3.6508,20.1024,13.3998,,14.0775,1983.0,Sep
211,12.1593,35.3848,10.8016,6.7822,1.413,1.6418,0.0571,45.8408,5.6727,8.8264,1.8187,38.5196,3.6551,6.2337,1.71,6.3062,3.8231,0.5785,0.0536,3.6228,19.9378,13.3047,,14.1283,1983.0,Oct
212,12.1184,35.2069,10.7056,6.6555,1.3708,1.6945,0.0563,45.3448,5.6442,8.7211,1.7746,38.326,3.6368,6.2059,1.6738,6.1056,3.8036,0.5756,0.051,3.6049,19.574,13.2378,,13.915,1983.0,Nov
213,12.0831,35.7106,10.7708,6.7579,1.3495,1.7202,0.0572,45.852,5.7352,8.7612,1.7409,38.8743,3.6888,6.2988,1.6664,6.1124,3.8549,0.5838,0.049,3.6563,19.2594,13.4272,,13.9943,1983.0,Dec
214,12.3329,36.241,10.9152,6.6758,1.3416,1.7475,0.0583,45.5097,5.8206,8.8423,1.7327,39.4517,3.7436,6.396,1.6694,6.0945,3.8841,0.5925,0.0451,3.7113,19.2099,13.6266,,14.1004,1984.0,Jan
215,12.6702,36.0101,10.8499,6.5817,1.3707,1.7384,0.058,46.1314,5.7944,8.9078,1.7571,39.2004,3.7197,6.3615,1.6889,6.1357,3.8638,0.5887,0.0433,3.6871,19.4792,13.5398,,14.1639,1984.0,Feb
216,12.6935,35.5039,10.5185,6.4778,1.4049,1.7133,0.0592,45.6512,5.8165,8.9201,1.7808,38.6493,3.6674,6.3879,1.7261,6.2159,3.8,0.5804,0.0424,3.6362,19.4551,13.3495,,14.1932,1984.0,Mar
217,12.5251,36.0663,10.6006,6.4913,1.3965,1.737,0.0602,46.0987,5.9192,8.9502,1.7875,39.2615,3.7255,6.5009,1.7323,6.1996,3.8524,0.5896,0.0411,3.6939,19.2838,13.5609,,14.3238,1984.0,Apr
218,12.5586,36.8975,10.712,6.3578,1.3768,1.7736,0.0601,46.9594,6.0204,9.0122,1.773,40.1663,3.8114,6.6017,1.7153,6.1124,3.9378,0.6032,0.0395,3.7763,19.2495,13.8735,,14.4172,1984.0,May
219,12.2491,36.9124,10.6503,6.2739,1.383,1.7763,0.0595,46.701,6.0059,8.9242,1.7787,40.1825,3.8129,6.5743,1.7177,6.0928,3.9517,0.6034,0.0383,3.7801,19.1737,13.8791,,14.4251,1984.0,Jun
220,11.7475,37.4126,10.6226,6.1324,1.3505,1.7937,0.0578,47.072,6.0142,7.7819,1.7117,40.7277,3.8646,6.5511,1.6933,5.8303,4.0073,0.6116,0.0374,3.8319,18.5495,14.0671,,14.329,1984.0,Jul
221,11.9113,37.4378,10.7981,5.9538,1.3382,1.7965,0.0581,47.4352,6.0314,7.027,1.6965,40.7551,3.8672,6.5552,1.6859,5.823,3.9964,0.612,0.0365,3.8344,18.4986,14.0766,,14.3005,1984.0,Aug
222,11.8963,38.0014,10.8756,5.6418,1.3032,1.8222,0.0583,47.8603,6.0756,7.0085,1.6579,41.3686,3.9254,6.6065,1.6663,5.7126,4.0279,0.6212,0.0357,3.892,17.9335,14.2885,,14.2522,1984.0,Sep
223,12.1551,38.685,11.0295,5.6899,1.3107,1.8595,0.0589,48.4084,6.0518,7.0735,1.6405,42.1129,3.996,6.7154,1.6749,5.7609,4.0869,0.6324,0.0351,3.9622,17.7446,14.5456,,14.4162,1984.0,Oct
224,12.6933,39.2814,11.2207,5.5492,1.3664,1.888,0.0607,49.0392,6.1536,7.286,1.6966,42.7621,4.0576,6.8579,1.7201,5.9879,4.1489,0.5557,0.0355,4.0233,18.3232,14.7698,,14.7812,1984.0,Nov
225,12.7715,40.3513,11.495,5.4398,1.3652,1.9384,0.0612,49.9629,6.2796,7.3387,1.6929,43.9268,4.1682,6.9837,1.7141,5.9081,4.2656,0.56,0.0349,4.1327,18.0267,15.1721,,14.9758,1984.0,Dec
226,12.6245,41.1565,11.6943,5.5094,1.3668,1.9834,0.0609,50.5924,6.2401,7.2902,1.6894,44.8034,4.2513,7.0321,1.7079,5.826,4.3214,0.5663,0.0343,4.2144,17.4811,15.4749,,15.0863,1985.0,Jan
