Date,Open,High,Low,Close,Volume
6/20/2013,199.02,202,197.3,199.1,5800
6/21/2013,199.1,196.96,191,191.11,6000
6/24/2013,191.11,187,181.63,181.63,8100
6/25/2013,181.63,184.96,181.55,184.23,1700
6/26/2013,184.23,189.9,180.11,186.06,3400
6/27/2013,186.06,186,184,184,1700
6/28/2013,184,184,181.05,181.14,1600
7/1/2013,181.14,184.75,181,183.5,600
7/2/2013,183.5,192.67,184.76,192.67,9100
7/3/2013,192.67,197,190,194.75,2300
7/4/2013,194.75,194,192.2,192.21,500
7/5/2013,192.21,196,190.3,195,1000
7/8/2013,195,198,193.87,195,3500
7/9/2013,195,196,191,192.17,4900
7/10/2013,192.17,193.1,190.25,192,2400
7/11/2013,192,193,190.08,190.47,1900
7/12/2013,190.47,195.49,191,191.5,2100
7/15/2013,191.5,194,191.5,192.38,3000
7/16/2013,192.38,190.75,190.47,190.68,800
7/17/2013,190.68,191,189.05,189.38,5200
7/18/2013,189.38,192,190,190,800
7/19/2013,190,191.1,190,191.1,2400
7/22/2013,191.1,194.6,192,194.59,6200
7/23/2013,194.59,194.59,193,193.54,600
7/24/2013,193.54,197.76,193,195.7,3000
7/25/2013,195.7,198,195.02,195.5,3300
7/26/2013,195.5,201.7,193,195.1,6800
7/29/2013,195.1,204.85,196.01,204.85,7900
7/30/2013,204.85,213.98,205,208.88,7100
7/31/2013,208.88,210,206.79,207.75,7100
8/1/2013,207.75,205.67,198,202.65,6600
8/5/2013,202.65,198,195.01,196.03,3100
8/6/2013,196.03,199,194,194.5,1900
8/7/2013,194.5,204.22,197,204.22,4400
8/12/2013,204.22,214.43,205.1,214.43,3700
8/13/2013,214.43,224.95,216,220.07,14400
8/15/2013,220.07,221,215,219.5,4600
8/16/2013,219.5,219.45,216.21,218.37,5300
8/19/2013,218.37,217,207.48,208.42,10500
8/20/2013,208.42,208,205.15,205.58,1800
8/21/2013,205.58,200,197,197.15,29400
8/22/2013,197.15,199.99,193.15,196.67,17200
8/23/2013,196.67,199,196.1,197,3100
8/26/2013,197,202.99,199,199,3100
8/27/2013,199,200,197,197,1000
8/28/2013,197,197,193,193,1800
8/29/2013,193,198.1,194,194.33,3800
